asin,title,url,price,rating,review_count,seller,scraped_at,seller_detailed,price_detailed,description,specifications,availability,shipping_info,ai_prediction,ai_confidence,ai_probabilities,risk_score,risk_level,analysis_timestamp
B0DLZP8ZYN,TECKKIN Cartucho de Tinta para HP 667 667XL Compatíveis com HP DeskJet Ink Advantage 2374 1275 2376 2775 2776 DeskJet Plus 6475 6476 6075 (1 Preto 1 Colorido),https://www.amazon.com.br/TECKKIN-667xl-tinta-preto-cor/dp/B0DLZP8ZYN/ref=sr_1_11?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-11&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,199.0,4.2,,RUA Oriente's shop,2025-09-28 03:39:36,RUA Oriente's shop,199.0,"Conteúdo do pacote: 2 pacotes de substituição remanufaturados de cartucho de tinta para HP 667 667XL (1 preto e 1 tricolor)
Compatível com impressora: TECKKIN cartucho de tinta para HP 667 667XL compatível com HP deskjet ink advantage 2775 2776 2374 1275 2375 2376 impressora; Compatível com HP deskjet ink advantage plus 6075 6475 6476 impressora
Alto desempenho de páginas: TECKKIN cartucho preto compatíveis com HP 667 XL imprimem até 700 páginas, até 450 páginas por cartucho para HP 667 XL colorido (5% de cobertura em papel A4)
Com o chip mais recente: este cartucho de tinta compatível com HP 667 667XL é equipado com o chip mais recente e atualizado para garantir a compatibilidade perfeita com a sua impressora e excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem complicações.
Qualidade de impressão superior: nossa tinta de cartude compatível para HP 667 667XL fornece excelentes resultados de impressão. Cores vibrantes de longa duração e texto claro. Dá-lhe uma experiência diferente.",{},Em estoque,Cor:,ORIGINAL,0.37,"[0.31, 0.37, 0.32]",1,BAIXO,2025-09-28T03:59:25.362914
B08C28F87W,Cartucho HP - 667XL Colorido Original (3YM80AL),https://www.amazon.com.br/Cartucho-HP-Colorido-Original-3YM80AL/dp/B08C28F87W/ref=sr_1_12?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-12&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,149.0,4.8,,GIGAJET INF,2025-09-28 03:39:36,GIGAJET INF,149.0,"Cartucho HP 667XL Colorido Original (3YM80AL)
Até 300 páginas
Obtenha a qualidade da HP que você conhece e confia. Imprima documentos todos os dias com texto e imagens nítidas e os custos de impressão acessíveis com os cartuchos originais HP Imprima bordas perfeitas em textos e em gráficos, usando Cartuchos Originais HP. Qualidade impressionante de texto e imagens para desfrutar de documentos e fotos Média baseada em ISO / IEC 24711 ou na metodologia de teste HP e impressão contínua. O desempenho real varia consideravelmente com base no conteúdo das páginas impressas e outros fatores. Impressões que funcionam todas as vezes. Cartuchos projetados para alto rendimento. Impressões resistentes à água e que não desbotam com o tempo Cores mais vibrantes e nítidas. Com Tecnologia anti curvas Fotos e documentos que duram mais de 50 anos sem perder a cor e a qualidade. Resultados superiores da primeira à última página, sem obstruções ou impressões com bandas. Impressão sustentável, os cartuchos HP originais são feitos com até 50% de material reciclado.
HP Deskjet Ink Advantage 2376, HP Deskjet Ink Advantage 2776, HP Deskjet Ink Advantage 6476",{},Em estoque,"+R$ 28,88 de envio",ORIGINAL,0.91,"[0.02, 0.91, 0.07]",0,BAIXO,2025-09-28T03:59:25.362914
B0DX444M3M,"Cartucho de Tinta 667 Preto e Colorido para Impressora, Conjunto de 2",https://www.amazon.com.br/Cartucho-Tinta-Colorido-Impressora-Conjunto/dp/B0DX444M3M/ref=sr_1_13?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-13&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,162.0,5.0,,ESCTONER PRODUTOS DE INFORMATICA,2025-09-28 03:39:36,ESCTONER PRODUTOS DE INFORMATICA,162.0,CARTUCHO DE TINTA HP 667 PRETO E COLOR ORIGINAL,{},Em estoque,,ORIGINAL,0.46,"[0.39, 0.46, 0.15]",1,BAIXO,2025-09-28T03:59:25.362914
B0DPHLXL91,Valuetoner Cartuchos de Tinta para HP 667 667XL 667 XL Compatível com HP DeskJet Ink Advantage 2374 1275 2375 2376 2775 2776e DeskJet Plus 6475 6476 6075 (2 Preto),https://www.amazon.com.br/Valuetoner-Cartuchos-para-HP-667XL/dp/B0DPHLXL91/ref=sr_1_14?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-14&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,170.0,4.3,,SEIYA-ANAPAULA,2025-09-28 03:39:36,SEIYA-ANAPAULA,170.0,"Conteúdo: 2 pacotes de cartuchos de reposição Valuetoner para HP 667XL 667 cartucho preto pacote combinado (2 preto)
Alto desempenho de página: Valuetoner preto para HP Ink 667 XL durando 750 páginas
Compatibilidade da impressora: Substituição do cartucho de tinta Valuetoner 667XL para impressoras HP Deskjet Ink Advantage 1216 1275 2335 2337 2338 2374 2374 2774 2776 2778 2779 4175 4176 4177 e HP Deskjet Ink Advantage Plus 6475 6476 6075 6076
Chip de reconhecimento eficiente: Nosso avaliador de Valuetoner cartuchos para HP 667 XL está equipado com o chip mais recente que pode reconhecer efetivamente sua impressora. Confirme se o modelo da impressora corresponde, você pode comprar com confiança
Alta qualidade: Nossos cartuchos de tinta preto e colorido 667 667 XL são duráveis e feitos de materiais de alta qualidade que podem imprimir texto e imagens vívidas",{},Em estoque,Cor:,COMPATIVEL,0.36,"[0.36, 0.33, 0.31]",2,MÉDIO,2025-09-28T03:59:25.362914
B0DZD6SBYJ,Kit com 02 Cartuchos H.P 667 - Preto e Colorido,https://www.amazon.com.br/Kit-com-Cartuchos-H-P-667/dp/B0DZD6SBYJ/ref=sr_1_15?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-15&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,165.0,4.7,,ESCTONER PRODUTOS DE INFORMATICA,2025-09-28 03:39:36,ESCTONER PRODUTOS DE INFORMATICA,165.0,"Kit 2 cartucho HP 667 Preto e Colorido Imprima seus documentos todos os dias com alta qualidade garantida a um preço acessível com cartuchos de tinta HP originais de baixo custo, projetados com proteção contra fraude e alertas de pouca tinta o que lhe oferece um desempenho sem preocupações e resultados consistentes.
Os cartuchos originais HP imprimem até 86% mais páginas que cartuchos recarregados. A HP desenvolve produtos testados para oferecer resultados satisfatórios e impressões perfeitas. Os cartuchos originais HP oferecem durabilidade nas suas impressões, com cores nítidas e de qualidade. Os cartuchos anunciados além de originais e lacrados nas caixas, estão prontos para uso e com validade de 12 meses.
Marca: HP Modelo: 3YM79AL / 3YM78AL Itens inclusos: 1 Cartucho HP 667 Preto 2ml 1 Cartucho HP 667 Colorido 2ml Quantas páginas imprime um cartucho HP 667? Cerca de 120 páginas aproximadamente cada Você deve estar se perguntando: qual o cartucho para a sua impressora?
Se sua impressora está nesta lista, este é o cartucho ideal para ela: - Deskjet Ink Advantage 1275 - Deskjet Ink Advantage 2374 - Deskjet Ink Advantage 2375 - Deskjet Ink Advantage 2376 - Deskjet Ink Advantage 2775 - Deskjet Ink Advantage 2776 - Deskjet Ink Advantage Plus 6475 - DeskJet Ink Advantage Plus 6476",{},Em estoque,,ORIGINAL,0.63,"[0.22, 0.63, 0.15]",1,BAIXO,2025-09-28T03:59:25.362914
B0F6NQ2SSL,"Kit Cartucho de Tinta 667 Preto e Colorido para Impressora, Conjunto de 2, combo, black, color, tricolor, preço, do mercado, bk, cl.",https://www.amazon.com.br/Cartucho-667-Colorido-Impressora-Conjunto/dp/B0F6NQ2SSL/ref=sr_1_16?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-16&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,168.0,5.0,,ESCTONER PRODUTOS DE INFORMATICA,2025-09-28 03:39:37,ESCTONER PRODUTOS DE INFORMATICA,168.0,"Cartucho de tinta preto 667 com 40% mais rendimento em média.
Cartucho de tinta colorido 667 com 40% mais rendimento em média.
Tecnologia de impressão de alta qualidade para textos nítidos e imagens vibrantes.
Fácil instalação nos modelos de impressoras HP compatíveis.
Projetados especificamente para uso em impressoras HP para máximo desempenho.",{},Somente 4 em estoque.,,COMPATIVEL,0.45,"[0.45, 0.32, 0.23]",2,MÉDIO,2025-09-28T03:59:25.362914
B0FQCK9YB4,"WISETA Cartucho de Tinta Compatível para HP 667 667XL Compatível com DeskJet Ink Advantage 1275 2374 2375 2376 2775 2776 6475 6476 6075 (1 Preto, 1 Colorido)",https://www.amazon.com.br/WISETA-Compat%C3%ADvel-para-HP-667XL/dp/B0FQCK9YB4/ref=sr_1_17?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-17&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,235.0,4.4,,RUA Oriente's shop,2025-09-28 03:39:37,RUA Oriente's shop,235.0,"Paquete Incluído: 2 paquetes tinta remanificada para HP tinta 667 XL Paquete Combo Negro e Cor (1 preto, 1 cor)
Alto rendimento de páginas: 650 páginas por cartucho de tinta preto VOREDO compatível para HP 667XL e 430 páginas por cartucho de tinta colorida com 5% de cobertura
Impresoras compatíveis: Compatível para HP 667 667XL cartucho de tinta preta e cor compatível para HP Deskjet Ink Advantage 1275/2374/2375/2376/2775/2776, DeskJet Plus Ink Advantage 6475/6476/6075 impressoras
Chips mais recentes: o pacote combinado de cartuchos de tinta WISETA para hp 667XL é equipado com os chips mais recentes e atualizados para garantir compatibilidade perfeita com a impressora e excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem preocupações.
Todos los cartuchos de tinta para 667 667XL de WISETA se rellenan con tintas de primera calidad, utilizando técnicas de producción avanzadas y un riguroso proceso de inspección de calidad para garantizar una alta calidad de impresión con cada cartucho para 667XL. Así obtendrá textos nítidos e imágenes brillantes y vivas",{},Em estoque,Cor:,ORIGINAL,0.36,"[0.34, 0.36, 0.3]",2,MÉDIO,2025-09-28T03:59:25.362914
B0DW3LHS36,"667XL 667 XL preto e colorido de substituição para HP 667 XL 667 cartuchos de tinta para Deskjet Ink Advantage 1275 2375, DeskJet2775, 1275 2374 2375 2376 2775 2776 6075 6475 6476 Impressoras (1",https://www.amazon.com.br/667-substitui%C3%A7%C3%A3o-cartuchos-DeskJet2775-Impressoras/dp/B0DW3LHS36/ref=sr_1_18?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-18&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,275.0,4.2,,Amazon Estados Unidos,2025-09-28 03:39:37,Amazon Estados Unidos,275.0,"Incluído na embalagem: Compatível com cartuchos de tinta HP 667 XL 1 cor e 1 preto
Compatível com HP 667XL Ink Cartridge Combo Pack Funciona com: Compatível com HP DeskJet 1275 2374 2375 2376 2775 2776 6075 6475 6476 Priner
Maior rendimento de páginas: até 850 páginas por cartucho de tinta preta e colorida 667xl com cobertura de 5% (A4/carta).
Compatível com impressoras HP DeskJet 1275 2374 2375 2376 2775 2776 6075 6475 6476, pode ser reconhecido por suas impressoras e instalado facilmente. Conveniente para sua vida.
Garantia de 24 meses e troca gratuita por cartucho defeituoso.",{},Em estoque,,COMPATIVEL,0.35,"[0.35, 0.34, 0.31]",3,MÉDIO,2025-09-28T03:59:25.362914
B075X3MBH2,"Cartucho Hp 664xl Colorido Original (f6v30ab) Para Hp Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/HP-F6V30AB-Cartucho-Tinta-Colorido/dp/B075X3MBH2/ref=sr_1_19?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-19&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,143.0,4.7,,Amazon.com.br,2025-09-28 03:39:37,Amazon.com.br,143.0,"[COMPATIBILIDADE] HP DeskJet 1110, HP DeskJet 1115, HP DeskJet 2130, HP DeskJet 2135, HP DeskJet 3630, HP ENVY 4520, HP OfficeJet 3830
[RENDIMENTO] Até 330 páginas
[ORIGINAL] Projetados para confiabilidade e consistência assim que saem da caixa
[QUALIDADE] Reduza as reimpressões, economizando papel, tinta e energia
[MEIO AMBIENTE] Os cartuchos HP originais são feitos com até 50% de material reciclado",{},Em estoque,à vista no Pix,ORIGINAL,0.57,"[0.28, 0.57, 0.15]",1,BAIXO,2025-09-28T03:59:25.362914
B0F7S5RW5R,"Kit 4 Cartuchos de Tintas 667/2 unid. Preto e 2 unid. Colorido para Impressora, Conjunto de 4, combo, black, color, tricolor, preço, do mercado, bk, cl.",https://www.amazon.com.br/Cartuchos-667-Colorido-Impressora-Conjunto/dp/B0F7S5RW5R/ref=sr_1_20?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-20&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,299.0,2.9,,ESCTONER PRODUTOS DE INFORMATICA,2025-09-28 03:39:37,ESCTONER PRODUTOS DE INFORMATICA,299.0,"Cartucho de tinta preto 667 com 40% mais rendimento em média.
Cartucho de tinta colorido 667 com 40% mais rendimento em média.
Tecnologia de impressão de alta qualidade para textos nítidos e imagens vibrantes.
Fácil instalação nos modelos de impressoras HP compatíveis.
Projetados especificamente para uso em impressoras HP para máximo desempenho.",{},Somente 1 em estoque.,,COMPATIVEL,0.47,"[0.47, 0.33, 0.2]",3,MÉDIO,2025-09-28T03:59:25.362914
B0DPHLXL91,Valuetoner Cartuchos de Tinta para HP 667 667XL 667 XL Compatível com HP DeskJet Ink Advantage 2374 1275 2375 2376 2775 2776e DeskJet Plus 6475 6476 6075 (2 Preto),,170.0,4.3,,,2025-09-28 03:39:37,,,,,,,COMPATIVEL,0.47,"[0.47, 0.23, 0.3]",2,MÉDIO,2025-09-28T03:59:25.362914
B0F7S5RW5R,"Kit 4 Cartuchos de Tintas 667/2 unid. Preto e 2 unid. Colorido para Impressora, Conjunto de 4, combo, black, color, tricolor, preço, do mercado, bk, cl.",,299.0,2.9,,,2025-09-28 03:39:37,,,,,,,COMPATIVEL,0.58,"[0.58, 0.25, 0.17]",3,MÉDIO,2025-09-28T03:59:25.362914
B0CC3PR229,Kit Recarga Compatível Com Impressora 2776 Cartucho 667,,84.0,5.0,,,2025-09-28 03:39:37,,,,,,,COMPATIVEL,0.45,"[0.45, 0.22, 0.33]",2,MÉDIO,2025-09-28T03:59:25.362914
B0CC3ST6K8,Tinta 100ml Black Compativel Impressora Cartucho 667xl,,17.0,4.8,,,2025-09-28 03:39:37,,,,,,,COMPATIVEL,0.53,"[0.53, 0.28, 0.19]",4,ALTO,2025-09-28T03:59:25.362914
B0FCPC9293,Cartucho Compatível HP 667XL Preto 14ml + Colorido 13ml para DeskJet 2774 2722 2376 Printech + Microjet 100% novo,https://www.amazon.com.br/Cartucho-Compat%C3%ADvel-667XL-Colorido-Printech/dp/B0FCPC9293/ref=sr_1_25?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-25&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,229.0,,,Cartuchos Online,2025-09-28 03:39:37,Cartuchos Online,229.0,"🛡️ Produtos 100% novos, compatíveis, mesmo modelo e marca da foto, com garantia de 1 ano.
🖨️ Contem 1 cartucho Preto com 14ml e 1 colorido com 13ml de tinta – maior rendimento e economia
✅ Certificações internacionais de qualidade Printech: 🔒 ISO 9001 | 🌱 ISO 14001 | 🇪🇺 CE | 🔧 TÜV Rheinland | 🌍 SMC e GMC",{},Somente 6 em estoque.,,ORIGINAL,0.4,"[0.32, 0.4, 0.28]",2,MÉDIO,2025-09-28T03:59:25.362914
B0CMWBHCGM,"Kit com 02 Cartuchos de Tinta H P 667XL - Colorido + Preto Original - Para Deskjet Ink Advantage 2376, 2776, 6476, 5076, 5276",https://www.amazon.com.br/Kit-com-Cartuchos-Tinta-667XL/dp/B0CMWBHCGM/ref=sr_1_26?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-26,137.0,4.3,,Amazon.com.br,2025-09-28 03:39:37,Amazon.com.br,137.0,"[COMPATIBILIDADE] H P DeskJet Plus Ink Advantage 6000 series, H P DeskJet Plus Ink Advantage 6400 series, H P Deskjet Ink Advantage 1200 Printer, H P Deskjet Ink Advantage 2300 All-in-One, H P DeskJet Ink Advantage 2700 All-in-One Printer, H P DeskJet Ink Advantage 4100 All-in-One Printer
[RENDIMENTO] Até 480 páginas
[ORIGINAL] Projetados para confiabilidade e consistência assim que saem da caixa
[QUALIDADE] Reduza as reimpressões, economizando papel, tinta e energia
[MEIO AMBIENTE] Os cartuchos H P originais são feitos com até 50% de material reciclado",{},,Marca,ORIGINAL,0.63,"[0.31, 0.63, 0.06]",1,BAIXO,2025-09-28T03:59:25.362914
B0FCMRLYFB,GPC Image Cartucho de tinta compatível para HP 667 667XL Compatível com HP DeskJet Ink Advantage 1275 2374 2375 2376 2775 2776 6475 Impressora (1 Preto 1 Colorido),https://www.amazon.com.br/GPC-Image-compat%C3%ADvel-para-667/dp/B0FCMRLYFB/ref=sr_1_27?dib=eyJ2IjoiMSJ9.LHzi0Ca9tMx043h0eHMnkajeV1q4XyoLGIJ3iKPBDXtPoX3EADNs2IaEc-Vm-f2ScE8OwhM01PtQ0bEIQORttNfRg58yyDj3YckSO3MvoMgM95VnxmeO6zN_LaJ8HhRmMSvNnQeVY9fb8l-Hnrsis3gDBR75MYVZY4A8O7GTn7nADl5SOWhzEKrJ3WmQi1-znTMOm4dLF9EHR0_tjnWGJnQ8yUroLY_dJPf-G9p5NSD9JUm3F5F5reJUnzqsXMx8mereB5HdwstmlA3TKzjVKIKVI79qcgejKMRnvUX5jVc.kTUIkJJzA5Guc45nFQEY61JeqG05dvzp9x46L7AJkE8&dib_tag=se&keywords=cartucho+HP+667&qid=1759041571&sr=8-27&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,205.0,4.4,,SEIYA-ANAPAULA,2025-09-28 03:39:37,SEIYA-ANAPAULA,205.0,"Rendimento estimado: 700 páginas por cartucho preto compatível com 667XL e 450 páginas por cartucho de tinta colorida compatível com 667XL (carta/A4, com cobertura de 5%)
Conteúdo da embalagem: 2 pacotes remanufaturados de cartuchos de tinta reposição para 667 667XL (1 Preto 1 Colorido)
Compatibilidade com impressoras: cartuchos de tinta para HP 667 667XL compatíveis com HP DeskJet ink Advantage1275/2374/2375/2376/2775/2776, DeskJet Ink Advantage Plus 6475/6476/6075 impressora
Com os chips mais recentes: este cartucho GPC Image compatível com HP 667 667XL está equipado com os chips mais recentes atualizados para garantir a perfeita compatibilidade com as impressoras e uma excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem preocupações
Qualidade de impressão superior: nossos cartuchos de tinta compatíveis com 667 667XL proporcionam excelentes resultados de impressão. Cores vibrantes de longa duração e texto nítido. Proporciona uma experiência diferente",{},Em estoque,Cor:,ORIGINAL,0.39,"[0.31, 0.39, 0.3]",2,MÉDIO,2025-09-28T03:59:25.362914
